timestamp_iso,unix_time,value,raw
2026-01-11T17:15:34.442,1768122934.443,9571.0,9578
2026-01-11T17:15:34.474,1768122934.475,9569.0,9578
2026-01-11T17:15:34.508,1768122934.508,9568.0,9578
2026-01-11T17:15:34.541,1768122934.541,9567.0,9578
2026-01-11T17:15:34.574,1768122934.574,9566.0,9578
2026-01-11T17:15:34.606,1768122934.607,9567.0,9578
2026-01-11T17:15:34.646,1768122934.647,9567.0,9578
2026-01-11T17:15:34.777,1768122934.778,9566.0,9578
2026-01-11T17:15:34.777,1768122934.778,9566.0,9578
2026-01-11T17:15:34.777,1768122934.778,9566.0,9578
2026-01-11T17:15:34.777,1768122934.778,9567.0,9578
2026-01-11T17:15:34.804,1768122934.804,9567.0,9578
2026-01-11T17:15:34.836,1768122934.837,9568.0,9578
2026-01-11T17:15:34.869,1768122934.869,9569.0,9578
2026-01-11T17:15:34.919,1768122934.919,9571.0,9578
2026-01-11T17:15:34.935,1768122934.935,9573.0,9578
2026-01-11T17:15:34.977,1768122934.978,9576.0,9578
2026-01-11T17:15:35.001,1768122935.002,9581.0,9578
2026-01-11T17:15:35.034,1768122935.035,9581.0,9578
2026-01-11T17:15:35.067,1768122935.067,9582.0,9578
2026-01-11T17:15:35.100,1768122935.100,9586.0,9578
2026-01-11T17:15:35.132,1768122935.132,9588.0,9578
2026-01-11T17:15:35.291,1768122935.292,9592.0,9578
2026-01-11T17:15:35.291,1768122935.292,9594.0,9578
2026-01-11T17:15:35.291,1768122935.292,9596.0,9578
2026-01-11T17:15:35.291,1768122935.292,9596.0,9578
2026-01-11T17:15:35.308,1768122935.309,9599.0,9578
2026-01-11T17:15:35.329,1768122935.330,9602.0,9578
2026-01-11T17:15:35.369,1768122935.369,9606.0,9578
2026-01-11T17:15:35.395,1768122935.396,9611.0,9578
2026-01-11T17:15:35.433,1768122935.434,9616.0,9578
2026-01-11T17:15:35.461,1768122935.462,9621.0,9578
2026-01-11T17:15:35.493,1768122935.494,9627.0,9578
2026-01-11T17:15:35.526,1768122935.527,9633.0,9578
2026-01-11T17:15:35.559,1768122935.560,9640.0,9578
2026-01-11T17:15:35.593,1768122935.593,9647.0,9578
2026-01-11T17:15:35.626,1768122935.626,9653.0,9578
2026-01-11T17:15:35.789,1768122935.790,9660.0,9578
2026-01-11T17:15:35.790,1768122935.790,9668.0,9578
2026-01-11T17:15:35.790,1768122935.790,9676.0,9578
2026-01-11T17:15:35.790,1768122935.790,9684.0,9578
2026-01-11T17:15:35.809,1768122935.809,9693.0,9578
2026-01-11T17:15:35.824,1768122935.824,9701.0,9578
2026-01-11T17:15:35.867,1768122935.867,9710.0,9578
2026-01-11T17:15:35.888,1768122935.889,9719.0,9578
2026-01-11T17:15:35.925,1768122935.925,9728.0,9578
2026-01-11T17:15:35.954,1768122935.955,9738.0,9578
2026-01-11T17:15:35.992,1768122935.993,9749.0,9578
2026-01-11T17:15:36.020,1768122936.021,9760.0,9578
2026-01-11T17:15:36.055,1768122936.055,9784.0,9578
2026-01-11T17:15:36.086,1768122936.086,9784.0,9578
2026-01-11T17:15:36.119,1768122936.119,9798.0,9578
2026-01-11T17:15:36.151,1768122936.152,9811.0,9578
2026-01-11T17:15:36.276,1768122936.277,9825.0,9578
2026-01-11T17:15:36.276,1768122936.277,9840.0,9578
2026-01-11T17:15:36.276,1768122936.277,9854.0,9578
2026-01-11T17:15:36.294,1768122936.295,9870.0,9578
2026-01-11T17:15:36.315,1768122936.316,9886.0,9578
2026-01-11T17:15:36.349,1768122936.349,9901.0,9578
2026-01-11T17:15:36.381,1768122936.382,9917.0,9578
2026-01-11T17:15:36.431,1768122936.431,9935.0,9578
2026-01-11T17:15:36.448,1768122936.448,9974.0,9578
2026-01-11T17:15:36.490,1768122936.491,9974.0,9578
2026-01-11T17:15:36.513,1768122936.513,9992.0,9578
2026-01-11T17:15:36.552,1768122936.553,10012.0,9578
2026-01-11T17:15:36.580,1768122936.580,10032.0,9578
2026-01-11T17:15:36.615,1768122936.615,10051.0,9578
2026-01-11T17:15:36.646,1768122936.647,10092.0,9578
2026-01-11T17:15:36.788,1768122936.789,10092.0,9578
2026-01-11T17:15:36.788,1768122936.789,10114.0,9578
2026-01-11T17:15:36.788,1768122936.789,10135.0,9578
2026-01-11T17:15:36.788,1768122936.789,10158.0,9578
2026-01-11T17:15:36.810,1768122936.811,10180.0,9578
2026-01-11T17:15:36.843,1768122936.844,10204.0,9578
2026-01-11T17:15:36.876,1768122936.877,10228.0,9578
2026-01-11T17:15:36.910,1768122936.910,10252.0,9578
2026-01-11T17:15:36.942,1768122936.942,10276.0,9578
2026-01-11T17:15:36.975,1768122936.975,10301.0,9578
2026-01-11T17:15:37.008,1768122937.008,10326.0,9578
2026-01-11T17:15:37.052,1768122937.053,10378.0,9578
2026-01-11T17:15:37.073,1768122937.074,10378.0,9578
2026-01-11T17:15:37.115,1768122937.116,10404.0,9578
2026-01-11T17:15:37.139,1768122937.140,10430.0,9578
2026-01-11T17:15:37.287,1768122937.287,10457.0,9578
2026-01-11T17:15:37.287,1768122937.287,10483.0,9578
2026-01-11T17:15:37.287,1768122937.287,10510.0,9578
2026-01-11T17:15:37.287,1768122937.287,10536.0,9578
2026-01-11T17:15:37.306,1768122937.306,10562.0,9578
2026-01-11T17:15:37.337,1768122937.337,10589.0,9578
2026-01-11T17:15:37.369,1768122937.370,10615.0,9578
2026-01-11T17:15:37.402,1768122937.403,10641.0,9578
2026-01-11T17:15:37.435,1768122937.436,10694.0,9578
2026-01-11T17:15:37.468,1768122937.469,10694.0,9578
2026-01-11T17:15:37.501,1768122937.502,10721.0,9578
2026-01-11T17:15:37.534,1768122937.535,10746.0,9578
2026-01-11T17:15:37.567,1768122937.567,10772.0,9578
2026-01-11T17:15:37.614,1768122937.615,10796.0,9578
2026-01-11T17:15:37.632,1768122937.633,10819.0,9578
2026-01-11T17:15:37.786,1768122937.787,10841.0,9578
2026-01-11T17:15:37.786,1768122937.787,10862.0,9578
2026-01-11T17:15:37.786,1768122937.787,10883.0,9578
2026-01-11T17:15:37.786,1768122937.787,10904.0,9578
2026-01-11T17:15:37.804,1768122937.805,10924.0,9578
2026-01-11T17:15:37.830,1768122937.831,10942.0,9578
2026-01-11T17:15:37.864,1768122937.865,10961.0,9578
2026-01-11T17:15:37.896,1768122937.896,10979.0,9578
2026-01-11T17:15:37.929,1768122937.929,10997.0,9578
2026-01-11T17:15:37.962,1768122937.962,11014.0,9578
2026-01-11T17:15:37.994,1768122937.995,11031.0,9578
2026-01-11T17:15:38.028,1768122938.029,11047.0,9578
2026-01-11T17:15:38.060,1768122938.061,11063.0,9578
2026-01-11T17:15:38.093,1768122938.094,11078.0,9578
2026-01-11T17:15:38.126,1768122938.126,11093.0,9578
2026-01-11T17:15:38.285,1768122938.285,11108.0,9578
2026-01-11T17:15:38.285,1768122938.285,11122.0,9578
2026-01-11T17:15:38.286,1768122938.286,11136.0,9578
2026-01-11T17:15:38.286,1768122938.286,11150.0,9578
2026-01-11T17:15:38.303,1768122938.303,11162.0,9578
2026-01-11T17:15:38.323,1768122938.323,11175.0,9578
2026-01-11T17:15:38.364,1768122938.365,11186.0,9578
2026-01-11T17:15:38.388,1768122938.389,11198.0,9578
2026-01-11T17:15:38.428,1768122938.428,11221.0,9578
2026-01-11T17:15:38.455,1768122938.455,11221.0,9578
2026-01-11T17:15:38.487,1768122938.488,11232.0,9578
2026-01-11T17:15:38.521,1768122938.521,11241.0,9578
2026-01-11T17:15:38.553,1768122938.553,11250.0,9578
2026-01-11T17:15:38.586,1768122938.586,11259.0,9578
2026-01-11T17:15:38.619,1768122938.620,11267.0,9578
2026-01-11T17:15:38.652,1768122938.652,11273.0,9578
2026-01-11T17:15:38.784,1768122938.785,11280.0,9578
2026-01-11T17:15:38.784,1768122938.785,11286.0,9578
2026-01-11T17:15:38.784,1768122938.785,11292.0,9578
2026-01-11T17:15:38.784,1768122938.785,11296.0,9578
2026-01-11T17:15:38.816,1768122938.816,11303.0,9578
2026-01-11T17:15:38.863,1768122938.863,11303.0,9578
2026-01-11T17:15:38.883,1768122938.883,11306.0,9578
2026-01-11T17:15:38.926,1768122938.926,11308.0,9578
2026-01-11T17:15:38.947,1768122938.948,11309.0,9578
2026-01-11T17:15:38.985,1768122938.986,11311.0,9578
2026-01-11T17:15:39.014,1768122939.014,11311.0,9578
2026-01-11T17:15:39.048,1768122939.048,11311.0,9578
2026-01-11T17:15:39.079,1768122939.079,11310.0,9578
2026-01-11T17:15:39.112,1768122939.113,11308.0,9578
2026-01-11T17:15:39.145,1768122939.145,11305.0,9578
2026-01-11T17:15:39.285,1768122939.285,11302.0,9578
2026-01-11T17:15:39.285,1768122939.285,11298.0,9578
2026-01-11T17:15:39.285,1768122939.285,11287.0,9578
2026-01-11T17:15:39.285,1768122939.285,11287.0,9578
2026-01-11T17:15:39.310,1768122939.310,11281.0,9578
2026-01-11T17:15:39.343,1768122939.343,11274.0,9578
2026-01-11T17:15:39.375,1768122939.376,11266.0,9578
2026-01-11T17:15:39.408,1768122939.408,11258.0,9578
2026-01-11T17:15:39.441,1768122939.441,11249.0,9578
2026-01-11T17:15:39.485,1768122939.485,11239.0,9578
2026-01-11T17:15:39.506,1768122939.507,11228.0,9578
2026-01-11T17:15:39.547,1768122939.548,11217.0,9578
2026-01-11T17:15:39.573,1768122939.573,11206.0,9578
