timestamp_iso,unix_time,value,raw
2026-01-11T17:18:19.330,1768123099.331,8018.0,9532
2026-01-11T17:18:19.363,1768123099.363,8018.0,9532
2026-01-11T17:18:19.397,1768123099.397,9025.0,9532
2026-01-11T17:18:19.429,1768123099.430,9567.0,9532
2026-01-11T17:18:19.462,1768123099.463,9847.0,9532
2026-01-11T17:18:19.495,1768123099.496,9987.0,9532
2026-01-11T17:18:19.529,1768123099.530,10055.0,9532
2026-01-11T17:18:19.562,1768123099.563,10088.0,9532
2026-01-11T17:18:19.703,1768123099.703,10098.0,9532
2026-01-11T17:18:19.703,1768123099.703,10096.0,9532
2026-01-11T17:18:19.703,1768123099.703,10092.0,9532
2026-01-11T17:18:19.703,1768123099.703,10090.0,9532
2026-01-11T17:18:19.727,1768123099.728,10087.0,9532
2026-01-11T17:18:19.763,1768123099.764,10081.0,9532
2026-01-11T17:18:19.792,1768123099.792,10069.0,9532
2026-01-11T17:18:19.843,1768123099.843,10053.0,9532
2026-01-11T17:18:19.858,1768123099.858,10003.0,9532
2026-01-11T17:18:19.892,1768123099.892,10003.0,9532
2026-01-11T17:18:19.923,1768123099.923,9942.0,9532
2026-01-11T17:18:19.956,1768123099.957,9942.0,9532
2026-01-11T17:18:19.988,1768123099.989,9916.0,9532
2026-01-11T17:18:20.022,1768123100.022,9894.0,9532
2026-01-11T17:18:20.054,1768123100.055,9880.0,9532
2026-01-11T17:18:20.203,1768123100.203,9873.0,9532
2026-01-11T17:18:20.203,1768123100.203,9875.0,9532
2026-01-11T17:18:20.203,1768123100.203,9887.0,9532
2026-01-11T17:18:20.203,1768123100.203,9907.0,9532
2026-01-11T17:18:20.226,1768123100.226,9932.0,9532
2026-01-11T17:18:20.261,1768123100.261,9957.0,9532
2026-01-11T17:18:20.285,1768123100.285,9982.0,9532
2026-01-11T17:18:20.324,1768123100.324,10004.0,9532
2026-01-11T17:18:20.351,1768123100.351,10031.0,9532
2026-01-11T17:18:20.386,1768123100.386,10031.0,9532
2026-01-11T17:18:20.417,1768123100.417,10033.0,9532
2026-01-11T17:18:20.450,1768123100.450,10030.0,9532
2026-01-11T17:18:20.482,1768123100.483,10024.0,9532
2026-01-11T17:18:20.516,1768123100.516,10019.0,9532
2026-01-11T17:18:20.549,1768123100.549,10013.0,9532
2026-01-11T17:18:20.700,1768123100.701,10005.0,9532
2026-01-11T17:18:20.700,1768123100.701,9995.0,9532
2026-01-11T17:18:20.700,1768123100.701,9986.0,9532
2026-01-11T17:18:20.701,1768123100.702,9977.0,9532
2026-01-11T17:18:20.719,1768123100.720,9969.0,9532
2026-01-11T17:18:20.745,1768123100.745,9962.0,9532
